features,n_features,score
"['HasContractPhone', 'IsSeniorCitizen', 'HasTechSupportAccess', 'AverageMonthlySpend', 'HasInternetService', 'HasChild', 'MonthlySpending', 'PaymentMethod', 'HasPartner', 'IsAloneSenior', 'HasOnlineSecurityService', 'TotalSpent', 'IsBillingPaperless', 'HasOnlineTV', 'ClientPeriod']",15,0.8423237631290328
"['HasMovieSubscription', 'IsSeniorCitizen', 'HasOnlineBackup', 'ClientPeriod', 'AverageMonthlySpend', 'NotAlone', 'HasInternetService', 'HasTechSupportAccess', 'MonthlySpending', 'IsBillingPaperless', 'ClientPeriodGroup', 'IsAloneSenior', 'PaymentMethod', 'HasOnlineSecurityService', 'HasContractPhone', 'TotalSpent', 'HasPartner']",17,0.8423187167358585
"['HasInternetService', 'MonthlySpending', 'HasOnlineTV', 'IsBillingPaperless', 'HasChild', 'HasTechSupportAccess', 'HasOnlineSecurityService', 'HasPartner', 'PaymentMethod', 'HasMovieSubscription', 'TotalSpent', 'IsAloneSenior', 'ClientPeriodGroup', 'HasContractPhone', 'ClientPeriod']",15,0.8423075025288037
"['MonthlySpending', 'IsBillingPaperless', 'HasPartner', 'PaymentMethod', 'HasOnlineBackup', 'HasInternetService', 'HasContractPhone', 'HasTechSupportAccess', 'ClientPeriod', 'HasOnlineSecurityService', 'TotalSpent', 'IsSeniorCitizen', 'NotAlone']",13,0.8423030168459817
"['ClientPeriodGroup', 'HasTechSupportAccess', 'ClientPeriod', 'HasChild', 'HasPartner', 'HasInternetService', 'HasOnlineTV', 'HasMovieSubscription', 'TotalSpent', 'IsAloneSenior', 'PaymentMethod', 'NotAlone', 'IsBillingPaperless', 'HasContractPhone', 'MonthlySpending', 'HasOnlineSecurityService']",16,0.8423002132942182
"['HasMovieSubscription', 'HasContractPhone', 'IsBillingPaperless', 'HasOnlineBackup', 'HasInternetService', 'IsAloneSenior', 'PaymentMethod', 'NotAlone', 'MonthlySpending', 'ClientPeriod', 'HasOnlineSecurityService', 'IsSeniorCitizen', 'HasTechSupportAccess', 'HasOnlineTV', 'TotalSpent', 'ClientPeriodGroup']",16,0.8422929240596325
"['IsAloneSenior', 'HasInternetService', 'AverageMonthlySpend', 'HasOnlineBackup', 'ClientPeriodGroup', 'HasTechSupportAccess', 'HasContractPhone', 'MonthlySpending', 'TotalSpent', 'IsBillingPaperless', 'NotAlone', 'ClientPeriod', 'PaymentMethod', 'HasOnlineSecurityService']",14,0.8422918026389272
"['NotAlone', 'HasChild', 'MonthlySpending', 'HasOnlineSecurityService', 'HasTechSupportAccess', 'IsAloneSenior', 'HasContractPhone', 'ClientPeriod', 'AverageMonthlySpend', 'IsSeniorCitizen', 'TotalSpent', 'HasMovieSubscription', 'IsBillingPaperless', 'ClientPeriodGroup', 'HasOnlineBackup', 'HasInternetService', 'PaymentMethod', 'HasPartner']",18,0.8422833919836362
"['PaymentMethod', 'MonthlySpending', 'IsBillingPaperless', 'HasTechSupportAccess', 'HasMovieSubscription', 'HasInternetService', 'TotalSpent', 'IsAloneSenior', 'HasContractPhone', 'IsSeniorCitizen', 'ClientPeriod', 'HasOnlineBackup', 'AverageMonthlySpend', 'HasOnlineSecurityService', 'NotAlone', 'HasChild', 'ClientPeriodGroup']",17,0.8422794670111671
"['IsBillingPaperless', 'HasContractPhone', 'HasInternetService', 'IsSeniorCitizen', 'PaymentMethod', 'HasDeviceProtection', 'HasOnlineBackup', 'HasPartner', 'ClientPeriod', 'HasOnlineSecurityService', 'TotalSpent', 'ClientPeriodGroup', 'IsAloneSenior', 'HasTechSupportAccess', 'HasOnlineTV']",15,0.8422780652352851
"['HasPartner', 'IsSeniorCitizen', 'ClientPeriodGroup', 'HasMovieSubscription', 'HasOnlineSecurityService', 'IsBillingPaperless', 'HasInternetService', 'IsAloneSenior', 'HasChild', 'HasTechSupportAccess', 'ClientPeriod', 'PaymentMethod', 'TotalSpent', 'HasOnlineBackup', 'NotAlone', 'HasContractPhone']",16,0.8422665706730544
"['ClientPeriod', 'PaymentMethod', 'HasOnlineTV', 'HasOnlineBackup', 'HasTechSupportAccess', 'IsBillingPaperless', 'TotalSpent', 'HasOnlineSecurityService', 'HasPartner', 'IsAloneSenior', 'HasMovieSubscription', 'ClientPeriodGroup', 'HasInternetService', 'MonthlySpending', 'HasContractPhone', 'NotAlone', 'AverageMonthlySpend']",17,0.8422660099627016
"['IsAloneSenior', 'ClientPeriod', 'PaymentMethod', 'TotalSpent', 'MonthlySpending', 'HasContractPhone', 'HasOnlineBackup', 'HasOnlineSecurityService', 'HasTechSupportAccess', 'NotAlone', 'HasPartner', 'HasChild', 'HasMovieSubscription', 'IsSeniorCitizen', 'ClientPeriodGroup', 'HasInternetService', 'IsBillingPaperless']",17,0.8422654492523488
"['HasTechSupportAccess', 'IsBillingPaperless', 'HasPartner', 'PaymentMethod', 'AverageMonthlySpend', 'MonthlySpending', 'HasInternetService', 'ClientPeriod', 'HasChild', 'IsSeniorCitizen', 'HasContractPhone', 'ClientPeriodGroup', 'HasMovieSubscription', 'TotalSpent', 'HasOnlineSecurityService']",15,0.8422654492523488
"['MonthlySpending', 'NotAlone', 'HasDeviceProtection', 'AverageMonthlySpend', 'ClientPeriodGroup', 'IsBillingPaperless', 'HasChild', 'TotalSpent', 'HasContractPhone', 'IsSeniorCitizen', 'HasTechSupportAccess', 'HasPartner', 'HasOnlineSecurityService', 'HasOnlineTV', 'HasInternetService', 'PaymentMethod', 'ClientPeriod']",17,0.8422643278316434
"['HasOnlineTV', 'HasContractPhone', 'HasPartner', 'AverageMonthlySpend', 'HasDeviceProtection', 'MonthlySpending', 'HasOnlineSecurityService', 'ClientPeriod', 'IsBillingPaperless', 'HasInternetService', 'ClientPeriodGroup', 'IsSeniorCitizen', 'PaymentMethod', 'HasChild', 'HasTechSupportAccess', 'IsAloneSenior', 'HasMovieSubscription', 'TotalSpent', 'NotAlone']",19,0.8422615242798797
"['PaymentMethod', 'ClientPeriodGroup', 'HasDeviceProtection', 'IsSeniorCitizen', 'AverageMonthlySpend', 'IsBillingPaperless', 'HasTechSupportAccess', 'HasInternetService', 'IsAloneSenior', 'HasOnlineSecurityService', 'HasChild', 'TotalSpent', 'HasContractPhone', 'HasOnlineBackup', 'ClientPeriod', 'HasPartner', 'NotAlone']",17,0.8422519922038832
"['HasPartner', 'HasTechSupportAccess', 'HasDeviceProtection', 'TotalSpent', 'HasOnlineBackup', 'PaymentMethod', 'HasInternetService', 'HasChild', 'AverageMonthlySpend', 'NotAlone', 'ClientPeriodGroup', 'IsSeniorCitizen', 'IsBillingPaperless', 'HasOnlineSecurityService', 'HasContractPhone', 'ClientPeriod']",16,0.8422441422589451
"['HasChild', 'HasOnlineTV', 'TotalSpent', 'PaymentMethod', 'ClientPeriodGroup', 'HasInternetService', 'MonthlySpending', 'HasContractPhone', 'ClientPeriod', 'HasDeviceProtection', 'HasTechSupportAccess', 'IsBillingPaperless', 'HasMovieSubscription', 'AverageMonthlySpend', 'IsSeniorCitizen', 'NotAlone', 'HasOnlineSecurityService']",17,0.8422418994175341
"['HasOnlineTV', 'IsBillingPaperless', 'HasDeviceProtection', 'NotAlone', 'HasOnlineSecurityService', 'HasPartner', 'IsSeniorCitizen', 'HasTechSupportAccess', 'HasInternetService', 'HasOnlineBackup', 'HasContractPhone', 'ClientPeriod', 'IsAloneSenior', 'PaymentMethod', 'TotalSpent', 'ClientPeriodGroup']",16,0.8422413387071814
"['HasInternetService', 'ClientPeriod', 'TotalSpent', 'HasChild', 'AverageMonthlySpend', 'HasPartner', 'HasOnlineTV', 'HasMovieSubscription', 'HasOnlineSecurityService', 'NotAlone', 'PaymentMethod', 'HasTechSupportAccess', 'MonthlySpending', 'IsBillingPaperless', 'ClientPeriodGroup', 'HasDeviceProtection', 'IsSeniorCitizen', 'HasContractPhone']",18,0.8422413387071814
"['IsSeniorCitizen', 'HasTechSupportAccess', 'TotalSpent', 'HasDeviceProtection', 'AverageMonthlySpend', 'IsBillingPaperless', 'HasMovieSubscription', 'HasChild', 'ClientPeriod', 'HasOnlineSecurityService', 'HasContractPhone', 'HasPartner', 'HasInternetService', 'PaymentMethod', 'MonthlySpending', 'HasOnlineTV', 'ClientPeriodGroup']",17,0.8422396565761231
"['HasTechSupportAccess', 'TotalSpent', 'HasOnlineTV', 'HasDeviceProtection', 'IsSeniorCitizen', 'ClientPeriod', 'ClientPeriodGroup', 'HasContractPhone', 'HasPartner', 'HasMovieSubscription', 'HasOnlineSecurityService', 'AverageMonthlySpend', 'HasInternetService', 'HasChild', 'MonthlySpending', 'IsBillingPaperless', 'PaymentMethod', 'IsAloneSenior']",18,0.8422357316036542
"['PaymentMethod', 'HasContractPhone', 'IsAloneSenior', 'MonthlySpending', 'HasOnlineSecurityService', 'HasOnlineTV', 'ClientPeriod', 'IsBillingPaperless', 'HasPartner', 'TotalSpent', 'ClientPeriodGroup', 'HasTechSupportAccess', 'HasOnlineBackup', 'NotAlone', 'HasMovieSubscription', 'HasInternetService']",16,0.8422301245001268
"['HasOnlineSecurityService', 'HasChild', 'HasMovieSubscription', 'IsBillingPaperless', 'TotalSpent', 'NotAlone', 'HasPartner', 'IsAloneSenior', 'MonthlySpending', 'IsSeniorCitizen', 'PaymentMethod', 'AverageMonthlySpend', 'HasInternetService', 'HasTechSupportAccess', 'HasContractPhone', 'ClientPeriod', 'ClientPeriodGroup']",17,0.8422301245001268
"['HasInternetService', 'IsAloneSenior', 'ClientPeriodGroup', 'HasTechSupportAccess', 'ClientPeriod', 'PaymentMethod', 'HasContractPhone', 'HasOnlineBackup', 'HasPartner', 'IsSeniorCitizen', 'HasOnlineSecurityService', 'AverageMonthlySpend', 'HasDeviceProtection', 'NotAlone', 'TotalSpent', 'IsBillingPaperless']",16,0.8422284423690686
"['HasChild', 'NotAlone', 'PaymentMethod', 'ClientPeriod', 'IsAloneSenior', 'IsBillingPaperless', 'HasMovieSubscription', 'TotalSpent', 'HasOnlineSecurityService', 'ClientPeriodGroup', 'HasOnlineTV', 'MonthlySpending', 'HasContractPhone', 'HasTechSupportAccess', 'HasOnlineBackup', 'HasInternetService', 'HasPartner']",17,0.8422149853206028
"['HasOnlineBackup', 'HasOnlineSecurityService', 'HasMovieSubscription', 'HasPartner', 'HasInternetService', 'IsBillingPaperless', 'IsSeniorCitizen', 'TotalSpent', 'IsAloneSenior', 'AverageMonthlySpend', 'ClientPeriod', 'HasChild', 'ClientPeriodGroup', 'NotAlone', 'HasContractPhone', 'PaymentMethod', 'HasTechSupportAccess']",17,0.8422116210584866
"['HasChild', 'HasOnlineBackup', 'IsBillingPaperless', 'AverageMonthlySpend', 'HasInternetService', 'IsSeniorCitizen', 'HasPartner', 'HasTechSupportAccess', 'HasOnlineSecurityService', 'IsAloneSenior', 'MonthlySpending', 'ClientPeriod', 'HasOnlineTV', 'TotalSpent', 'PaymentMethod', 'HasContractPhone']",16,0.8422110603481339
"['HasPartner', 'AverageMonthlySpend', 'IsBillingPaperless', 'HasMovieSubscription', 'ClientPeriodGroup', 'HasChild', 'IsSeniorCitizen', 'ClientPeriod', 'IsAloneSenior', 'PaymentMethod', 'HasTechSupportAccess', 'HasOnlineSecurityService', 'MonthlySpending', 'TotalSpent', 'HasInternetService', 'HasContractPhone']",16,0.8422065746653121
"['HasInternetService', 'HasDeviceProtection', 'IsBillingPaperless', 'HasContractPhone', 'HasPartner', 'HasTechSupportAccess', 'HasOnlineBackup', 'HasChild', 'HasOnlineSecurityService', 'IsAloneSenior', 'PaymentMethod', 'ClientPeriodGroup', 'ClientPeriod', 'TotalSpent']",14,0.8422048925342539
"['HasTechSupportAccess', 'MonthlySpending', 'IsBillingPaperless', 'IsAloneSenior', 'ClientPeriod', 'HasOnlineSecurityService', 'IsSeniorCitizen', 'AverageMonthlySpend', 'PaymentMethod', 'ClientPeriodGroup', 'HasChild', 'HasInternetService', 'HasContractPhone', 'HasOnlineTV', 'HasDeviceProtection', 'NotAlone', 'TotalSpent']",17,0.8421987247203737
"['ClientPeriodGroup', 'ClientPeriod', 'IsAloneSenior', 'HasDeviceProtection', 'TotalSpent', 'IsSeniorCitizen', 'HasPartner', 'HasChild', 'HasTechSupportAccess', 'HasContractPhone', 'AverageMonthlySpend', 'PaymentMethod', 'MonthlySpending', 'IsBillingPaperless', 'HasOnlineSecurityService', 'HasOnlineTV', 'HasInternetService']",17,0.8421964818789628
"['HasContractPhone', 'NotAlone', 'IsBillingPaperless', 'HasTechSupportAccess', 'ClientPeriodGroup', 'IsAloneSenior', 'HasPartner', 'HasInternetService', 'AverageMonthlySpend', 'ClientPeriod', 'HasOnlineSecurityService', 'PaymentMethod', 'TotalSpent', 'HasOnlineTV', 'HasOnlineBackup']",15,0.8421914354857883
"['HasContractPhone', 'ClientPeriodGroup', 'PaymentMethod', 'HasChild', 'HasInternetService', 'ClientPeriod', 'TotalSpent', 'IsBillingPaperless', 'HasOnlineBackup', 'HasMovieSubscription', 'HasTechSupportAccess', 'NotAlone', 'HasOnlineSecurityService', 'HasPartner', 'AverageMonthlySpend', 'IsSeniorCitizen']",16,0.8421891926443773
"['NotAlone', 'TotalSpent', 'HasInternetService', 'AverageMonthlySpend', 'HasContractPhone', 'HasOnlineSecurityService', 'IsSeniorCitizen', 'ClientPeriod', 'IsBillingPaperless', 'PaymentMethod', 'HasTechSupportAccess', 'MonthlySpending', 'HasPartner', 'HasMovieSubscription', 'ClientPeriodGroup', 'HasChild']",16,0.8421880712236719
"['HasPartner', 'HasChild', 'HasContractPhone', 'HasOnlineTV', 'PaymentMethod', 'HasTechSupportAccess', 'NotAlone', 'TotalSpent', 'AverageMonthlySpend', 'HasInternetService', 'MonthlySpending', 'IsAloneSenior', 'IsSeniorCitizen', 'HasOnlineSecurityService', 'HasDeviceProtection', 'ClientPeriodGroup', 'ClientPeriod', 'IsBillingPaperless']",18,0.8421875105133192
"['AverageMonthlySpend', 'TotalSpent', 'HasOnlineSecurityService', 'HasMovieSubscription', 'HasPartner', 'HasOnlineTV', 'HasContractPhone', 'HasTechSupportAccess', 'MonthlySpending', 'ClientPeriodGroup', 'PaymentMethod', 'HasDeviceProtection', 'ClientPeriod', 'IsBillingPaperless', 'HasInternetService', 'NotAlone', 'IsSeniorCitizen']",17,0.8421830248304972
"['HasTechSupportAccess', 'AverageMonthlySpend', 'ClientPeriod', 'ClientPeriodGroup', 'HasChild', 'PaymentMethod', 'HasInternetService', 'HasOnlineSecurityService', 'HasOnlineBackup', 'NotAlone', 'IsBillingPaperless', 'TotalSpent', 'HasPartner', 'MonthlySpending', 'IsSeniorCitizen', 'HasContractPhone', 'HasDeviceProtection']",17,0.8421785391476755
"['MonthlySpending', 'HasContractPhone', 'ClientPeriodGroup', 'HasTechSupportAccess', 'IsSeniorCitizen', 'IsAloneSenior', 'HasOnlineBackup', 'HasMovieSubscription', 'IsBillingPaperless', 'PaymentMethod', 'HasPartner', 'HasChild', 'TotalSpent', 'HasOnlineSecurityService', 'HasInternetService', 'ClientPeriod']",16,0.8421779784373227
"['ClientPeriodGroup', 'IsBillingPaperless', 'HasOnlineBackup', 'HasInternetService', 'HasOnlineSecurityService', 'HasPartner', 'MonthlySpending', 'NotAlone', 'IsSeniorCitizen', 'HasChild', 'HasContractPhone', 'ClientPeriod', 'PaymentMethod', 'HasTechSupportAccess', 'HasMovieSubscription', 'TotalSpent']",16,0.842175174885559
"['IsAloneSenior', 'TotalSpent', 'NotAlone', 'AverageMonthlySpend', 'ClientPeriod', 'HasInternetService', 'HasContractPhone', 'HasMovieSubscription', 'MonthlySpending', 'ClientPeriodGroup', 'IsBillingPaperless', 'HasTechSupportAccess', 'HasChild', 'HasOnlineSecurityService', 'PaymentMethod', 'IsSeniorCitizen']",16,0.8421729320441479
"['HasPartner', 'HasDeviceProtection', 'PaymentMethod', 'AverageMonthlySpend', 'IsSeniorCitizen', 'HasOnlineSecurityService', 'ClientPeriodGroup', 'NotAlone', 'HasMovieSubscription', 'ClientPeriod', 'IsAloneSenior', 'TotalSpent', 'IsBillingPaperless', 'HasOnlineTV', 'MonthlySpending', 'HasContractPhone', 'HasInternetService', 'HasTechSupportAccess']",18,0.8421695677820317
"['HasOnlineSecurityService', 'ClientPeriodGroup', 'AverageMonthlySpend', 'ClientPeriod', 'MonthlySpending', 'HasTechSupportAccess', 'IsBillingPaperless', 'HasMovieSubscription', 'NotAlone', 'HasContractPhone', 'HasPartner', 'IsSeniorCitizen', 'TotalSpent', 'PaymentMethod', 'IsAloneSenior', 'HasInternetService']",16,0.8421673249406209
"['PaymentMethod', 'HasContractPhone', 'IsAloneSenior', 'HasOnlineBackup', 'NotAlone', 'MonthlySpending', 'HasInternetService', 'ClientPeriodGroup', 'IsSeniorCitizen', 'AverageMonthlySpend', 'ClientPeriod', 'HasTechSupportAccess', 'TotalSpent', 'HasDeviceProtection', 'HasPartner', 'HasOnlineSecurityService', 'IsBillingPaperless']",17,0.8421650820992098
"['ClientPeriodGroup', 'AverageMonthlySpend', 'HasOnlineSecurityService', 'IsBillingPaperless', 'PaymentMethod', 'MonthlySpending', 'IsSeniorCitizen', 'HasContractPhone', 'HasTechSupportAccess', 'HasOnlineTV', 'HasDeviceProtection', 'HasChild', 'IsAloneSenior', 'HasMovieSubscription', 'TotalSpent', 'HasInternetService', 'ClientPeriod']",17,0.8421631196129753
"['AverageMonthlySpend', 'PaymentMethod', 'IsAloneSenior', 'HasOnlineSecurityService', 'HasInternetService', 'HasOnlineBackup', 'ClientPeriod', 'HasChild', 'HasDeviceProtection', 'IsBillingPaperless', 'ClientPeriodGroup', 'IsSeniorCitizen', 'HasContractPhone', 'MonthlySpending', 'NotAlone', 'TotalSpent', 'HasTechSupportAccess']",17,0.8421617178370934
"['HasDeviceProtection', 'TotalSpent', 'ClientPeriodGroup', 'HasPartner', 'HasTechSupportAccess', 'PaymentMethod', 'HasInternetService', 'HasContractPhone', 'IsSeniorCitizen', 'HasOnlineBackup', 'IsBillingPaperless', 'HasChild', 'MonthlySpending', 'ClientPeriod', 'IsAloneSenior', 'HasOnlineSecurityService', 'AverageMonthlySpend']",17,0.842160596416388
"['HasChild', 'PaymentMethod', 'MonthlySpending', 'HasTechSupportAccess', 'ClientPeriodGroup', 'IsAloneSenior', 'HasOnlineSecurityService', 'ClientPeriod', 'HasContractPhone', 'HasOnlineBackup', 'IsSeniorCitizen', 'TotalSpent', 'NotAlone', 'IsBillingPaperless', 'AverageMonthlySpend', 'HasDeviceProtection', 'HasInternetService', 'HasPartner']",18,0.8421594749956826
"['IsSeniorCitizen', 'HasPartner', 'HasInternetService', 'ClientPeriod', 'HasOnlineBackup', 'PaymentMethod', 'AverageMonthlySpend', 'HasContractPhone', 'HasDeviceProtection', 'HasTechSupportAccess', 'ClientPeriodGroup', 'TotalSpent', 'IsAloneSenior', 'IsBillingPaperless', 'MonthlySpending', 'HasOnlineSecurityService']",16,0.8421586339301536
"['HasMovieSubscription', 'HasOnlineSecurityService', 'IsBillingPaperless', 'IsAloneSenior', 'HasInternetService', 'HasOnlineBackup', 'TotalSpent', 'PaymentMethod', 'ClientPeriod', 'IsSeniorCitizen', 'HasContractPhone', 'HasPartner', 'AverageMonthlySpend', 'ClientPeriodGroup', 'HasChild', 'HasTechSupportAccess']",16,0.8421555500232133
"['HasTechSupportAccess', 'PaymentMethod', 'TotalSpent', 'ClientPeriod', 'AverageMonthlySpend', 'ClientPeriodGroup', 'HasContractPhone', 'HasInternetService', 'HasOnlineSecurityService', 'IsSeniorCitizen', 'NotAlone', 'IsBillingPaperless', 'HasOnlineTV', 'HasDeviceProtection', 'MonthlySpending', 'HasPartner']",16,0.8421538678921552
"['TotalSpent', 'HasOnlineTV', 'PaymentMethod', 'IsSeniorCitizen', 'HasMovieSubscription', 'ClientPeriodGroup', 'IsBillingPaperless', 'MonthlySpending', 'HasDeviceProtection', 'NotAlone', 'HasTechSupportAccess', 'IsAloneSenior', 'HasChild', 'HasOnlineSecurityService', 'ClientPeriod', 'AverageMonthlySpend', 'HasContractPhone', 'HasInternetService']",18,0.8421510643403916
"['HasTechSupportAccess', 'HasChild', 'IsBillingPaperless', 'AverageMonthlySpend', 'HasPartner', 'TotalSpent', 'PaymentMethod', 'IsAloneSenior', 'ClientPeriod', 'MonthlySpending', 'HasOnlineSecurityService', 'HasOnlineBackup', 'ClientPeriodGroup', 'HasInternetService', 'HasContractPhone', 'HasMovieSubscription']",16,0.8421303180573404
"['PaymentMethod', 'HasOnlineTV', 'MonthlySpending', 'HasOnlineBackup', 'HasTechSupportAccess', 'IsBillingPaperless', 'IsSeniorCitizen', 'IsAloneSenior', 'HasInternetService', 'TotalSpent', 'ClientPeriod', 'HasOnlineSecurityService', 'ClientPeriodGroup', 'AverageMonthlySpend', 'HasContractPhone', 'HasDeviceProtection', 'HasChild']",17,0.8421294769918114
"['HasInternetService', 'PaymentMethod', 'ClientPeriod', 'IsBillingPaperless', 'HasTechSupportAccess', 'MonthlySpending', 'HasContractPhone', 'TotalSpent', 'HasDeviceProtection', 'ClientPeriodGroup', 'IsAloneSenior', 'HasOnlineBackup', 'AverageMonthlySpend', 'IsSeniorCitizen', 'HasOnlineSecurityService']",15,0.8421280752159296
"['HasTechSupportAccess', 'ClientPeriod', 'IsSeniorCitizen', 'HasContractPhone', 'HasPartner', 'HasOnlineSecurityService', 'AverageMonthlySpend', 'IsBillingPaperless', 'HasOnlineTV', 'MonthlySpending', 'ClientPeriodGroup', 'HasInternetService', 'PaymentMethod', 'HasChild', 'HasDeviceProtection', 'HasOnlineBackup', 'TotalSpent', 'IsAloneSenior']",18,0.8421235895331077
"['HasInternetService', 'HasOnlineSecurityService', 'HasTechSupportAccess', 'PaymentMethod', 'HasContractPhone', 'HasOnlineTV', 'ClientPeriod', 'ClientPeriodGroup', 'HasDeviceProtection', 'AverageMonthlySpend', 'NotAlone', 'IsBillingPaperless', 'TotalSpent', 'MonthlySpending', 'HasMovieSubscription', 'IsSeniorCitizen']",16,0.8421179824295804
"['HasOnlineSecurityService', 'HasInternetService', 'ClientPeriod', 'AverageMonthlySpend', 'HasChild', 'TotalSpent', 'IsAloneSenior', 'HasTechSupportAccess', 'PaymentMethod', 'IsBillingPaperless', 'ClientPeriodGroup', 'HasContractPhone', 'HasOnlineTV']",13,0.842116019943346
"['HasContractPhone', 'HasOnlineTV', 'HasOnlineBackup', 'IsBillingPaperless', 'TotalSpent', 'HasOnlineSecurityService', 'IsAloneSenior', 'ClientPeriod', 'HasTechSupportAccess', 'HasPartner', 'HasMovieSubscription', 'HasInternetService', 'IsSeniorCitizen', 'NotAlone', 'ClientPeriodGroup', 'PaymentMethod']",16,0.8421151788778167
"['NotAlone', 'HasMovieSubscription', 'PaymentMethod', 'HasPartner', 'HasTechSupportAccess', 'IsSeniorCitizen', 'HasInternetService', 'MonthlySpending', 'IsBillingPaperless', 'HasOnlineBackup', 'ClientPeriodGroup', 'HasContractPhone', 'TotalSpent', 'HasOnlineSecurityService', 'IsAloneSenior', 'ClientPeriod']",16,0.8421134967467586
